0.002005735	0.006815703	0.0001002004	0.0019506757	0.0008143322	0.0008143322	0.00017246925999999998	0.0004776905	0.0034722222	1.2533208e-07	4.943070000000001e-07	0.52494913	0.62609595	0.0	0.2972368	0.38187394	0.38187394	0.34123924	0.4871006	0.0	0.23088074	0.1377364	0.0005164009	0.52938175
0.0028088690000000003	0.008724101	0.0001002004	0.0019506757	0.0005428882	0.0005428882	0.00022672924	0.00038416375	0.013888889	3.5806737e-05	7.13999e-05	0.5506854999999999	0.64459884	0.0	0.2972368	0.34663936	0.34663936	0.36203438	0.47248515	0.24480028	0.5045549	0.42894933	0.00092539046	0.56565344
0.00095482584	0.018271884	0.0	0.006548696999999999	0.0047351914	0.004705031	0.0071274373	0.0	0.0034722222	1.7482763e-06	1.5158748e-05	0.468264	0.70000947	0.25005436	0.43364176	0.53485197	0.53429675	0.6241576	0.0	0.0	0.35842374	0.33641836	0.0006597962299999999	0.54461884
0.0011691373	0.022900764	0.0001002004	0.0008360039	0.0005529416400000001	0.0005529416400000001	5.4259992e-05	0.00034527807	0.0034722222	2.9633603000000007e-07	2.251843e-06	0.48372173	0.7169344	0.0	0.20180571	0.34823388	0.34823388	0.2533239	0.46532688	0.0	0.27252656	0.2235805	0.0010121458	0.5712255999999999
0.0014033846	0.006361323	0.000501002	0.0004180019600000001	0.00016085575000000002	0.00016085575000000002	4.6508565e-05	0.00012537281000000002	0.0034722222	1.35549835e-05	0.00019505904	0.49766734	0.6209248	0.1747805	0.123736605	0.24093562	0.24093562	0.24160494	0.39737505	0.0	0.45754418	0.48903778	0.0003373819	0.5029137
0.00093488995	0.015267176	0.0003006012	0.0004180019600000001	0.00028149757	0.00028149757	7.751427e-06	0.00015923017	0.0034722222	4.2910307e-07	1.5103825e-06	0.46665367	0.6865435999999999	0.11930626	0.123736605	0.28956577	0.28956577	0.10539015	0.41341016	0.0	0.2904428	0.20038508	0.0005398111	0.5321385999999999
0.0036120026	0.007633588	0.0004008016	0.00097533787	0.00024128363	0.00024128363	3.2943564e-05	0.00016224716	0.0034722222	3.165166e-07	1.64769e-06	0.5699084	0.63459027	0.15054773	0.21916768	0.27617020000000003	0.27617020000000003	0.21538915	0.4146692	0.0	0.27571496	0.20541477	0.0010410642	0.57297724
0.0026710762	0.012498128999999998	0.0	0.007106033	0.0030059920000000003	0.0030059920000000003	0.0004340799400000001	0.0032308640000000004	0.0034722222	3.0058456e-07	1.318152e-06	0.5468411	0.6715436	0.25005436	0.44284117	0.49536377	0.49536377	0.4114090999999999	0.6153191	0.0	0.27321547	0.19254722	0.0012607266	0.58488125
0.0040061334	0.023324851	0.0001002004	0.0037620175	0.0028250292	0.0028250292	0.0003410628	0.002259057	0.0034722222	1.2533208e-07	4.39384e-07	0.5778255	0.71830964	0.0	0.3712098	0.4899683	0.4899683	0.3930753	0.5913191999999999	0.0	0.23088074	0.13143392	0.003527932	0.64886606
0.000778725	0.03350297	0.0	0.0012540058	0.0010053484	0.0010053484	0.0003333114	0.0011950643	0.010416667	5.448121999999999e-05	0.0001888802	0.45270807	0.7454512	0.25005436	0.24747321	0.40018544	0.40018544	0.39132756	0.5486087	0.19399965	0.52486753	0.4871128	0.0009871544	0.569671
