0.52494913	0.62609595	0.0	0.2972368	0.38187394	0.38187394	0.34123924	0.4871006	0.0	0.23088074	0.1377364	0.52938175
0.5506854999999999	0.64459884	0.0	0.2972368	0.34663936	0.34663936	0.36203438	0.47248515	0.24480028	0.5045549	0.42894933	0.56565344
0.468264	0.70000947	0.25005436	0.43364176	0.53485197	0.53429675	0.6241576	0.0	0.0	0.35842374	0.33641836	0.54461884
0.48372173	0.7169344	0.0	0.20180571	0.34823388	0.34823388	0.2533239	0.46532688	0.0	0.27252656	0.2235805	0.5712255999999999
0.49766734	0.6209248	0.1747805	0.123736605	0.24093562	0.24093562	0.24160494	0.39737505	0.0	0.45754418	0.48903778	0.5029137
0.46665367	0.6865435999999999	0.11930626	0.123736605	0.28956577	0.28956577	0.10539015	0.41341016	0.0	0.2904428	0.20038508	0.5321385999999999
0.5699084	0.63459027	0.15054773	0.21916768	0.27617020000000003	0.27617020000000003	0.21538915	0.4146692	0.0	0.27571496	0.20541477	0.57297724
0.5468411	0.6715436	0.25005436	0.44284117	0.49536377	0.49536377	0.4114090999999999	0.6153191	0.0	0.27321547	0.19254722	0.58488125
0.5778255	0.71830964	0.0	0.3712098	0.4899683	0.4899683	0.3930753	0.5913191999999999	0.0	0.23088074	0.13143392	0.64886606
0.45270807	0.7454512	0.25005436	0.24747321	0.40018544	0.40018544	0.39132756	0.5486087	0.19399965	0.52486753	0.4871128	0.569671
0.6053535	0.68388224	0.25005436	0.5797618	0.65673804	0.65673804	0.585708	0.74819034	0.0	0.4614616	0.49554867	0.64268374
0.6347174	0.70716333	0.15054773	0.30500746	0.49478054	0.49478054	0.4824138	0.6307554	0.28420433	0.5378383000000001	0.5139922	0.68586826
0.53797865	0.61148226	0.25005436	0.43833536	0.49536377	0.49536377	0.4466294	0.6014010999999999	0.24480028	0.68464136	0.69475543	0.5278503999999999
0.5890901	0.6050098	0.0	0.35315043	0.37747303	0.37747303	0.36945713	0.5009193000000001	0.12240014	0.30744007	0.24783467	0.56403095
0.5426266	0.641734	0.15054773	0.18127085	0.33457458	0.33457458	0.34699509999999995	0.49742025	0.0	0.41985193	0.28117406	0.5567255
0.6381175	0.7787185999999999	0.07527386400000001	0.34814385	0.6025086	0.6025086	0.52878445	0.6840893	0.5103994000000001	0.63956857	0.4562802	0.74799377
0.5286810000000001	0.61302763	0.1747805	0.15613821	0.30116954	0.30116954	0.27851465	0.41999546	0.0	0.3031217	0.30808726	0.5215742
0.49001205	0.6548023000000001	0.25005436	0.34290429999999994	0.4188784	0.4188784	0.34856263	0.60937756	0.19399965	0.3888104	0.116400756	0.524795
0.60151494	0.6972596999999999	0.25005436	0.62499195	0.6773636	0.6773636	0.5872685999999999	0.75913566	0.28420433	0.43866646	0.30650607	0.65066105
0.60834086	0.6434184000000001	0.07527386400000001	0.31227642	0.44931072	0.44931072	0.40934506	0.57811725	0.19399965	0.5644035	0.5184742999999999	0.61154383
0.54403013	0.65845925	0.0	0.2798748	0.4275422	0.4275422	0.35594928	0.53448254	0.0	0.22089493	0.22428842	0.5717415
0.37083098	0.69961184	0.25005436	0.34290429999999994	0.4035937	0.4035937	0.44810972	0.4934294	0.12240014	0.35038176	0.2786755	0.4650829000000001
0.6666272	0.7077504	0.25005436	0.59561706	0.6943155	0.6943155	0.5561748000000001	0.7719937	0.0	0.28539702	0.23692852	0.71229565
0.49766734	0.664981	0.36936063	0.123736605	0.2955612	0.0	0.0	0.0	0.12240014	0.3225289	0.2528414	0.5394623000000001
0.46665367	0.44833952	0.36936063	0.15613821	0.12046781	0.26860900000000004	0.35234562	0.0	0.12240014	0.35107118	0.041462786	0.33452675
0.49766734	0.63459027	0.5001087000000001	0.25933996	0.19093697	0.5295261	0.0	0.0	0.4660208	0.8414732	0.8573136999999998	0.51425046
0.5274572	0.6041995	0.25005436	0.34290429999999994	0.39572808	0.3839935	0.24160494	0.47831178	0.0	0.32528824	0.30091152	0.51325554
0.5336175	0.65212876	0.25005436	0.4513456	0.51387846	0.51387846	0.4363558	0.63673913	0.19399965	0.53229463	0.51940894	0.5580251
0.5878215999999999	0.6494178	0.0	0.3903455	0.46710718	0.46710718	0.48618647	0.6028666	0.19399965	0.4598436	0.39426073	0.5998401999999999
0.5286810000000001	0.67098045	0.1747805	0.15613821	0.34501502	0.34501502	0.33951136	0.48932278	0.0	0.35107118	0.33004385	0.5696513000000001
0.62887573	0.22883846	0.63300735	0.59037745	0.45504242	0.45777243	0.60736394	0.0	0.0	0.20629549	0.10197489	0.28430559999999994
0.51611364	0.7671645	0.0	0.27007473	0.48487386	0.48487386	0.34038022	0.5767708	0.0	0.36928168	0.36307123	0.63922834
0.55985487	0.6740706	0.25005436	0.52524275	0.61089873	0.61089873	0.5591973000000001	0.7278024000000001	0.0	0.0	0.5396191999999999	0.59755695
0.3715629	0.48428488	0.25005436	0.3669591	0.2955612	0.2955612	0.50059503	0.4027164	0.0	0.23209576	0.107179746	0.28704473
0.46665367	0.7353069999999999	0.11930626	0.123736605	0.33640411	0.33640411	0.14793377	0.4596915	0.0	0.1773007	0.10197489	0.5725922
0.6127129	0.7384969	0.63921463	0.33740905	0.18070172	0.5497371	0.0	0.0	0.0	0.25444028	0.116400756	0.6939741999999999
0.52579427	0.6998613	0.0	0.24747321	0.4084678	0.4084678	0.39350602	0.5787685	0.0	0.2421696	0.16585115	0.5912639000000001
0.44464913	0.7656977	0.1747805	0.078069106	0.35284907	0.35284907	0.34539455	0.48840582	0.19399965	0.60732013	0.63953507	0.57991594
0.53673995	0.6257621	0.25005436	0.32554229999999995	0.36538428	0.36538428	0.31965303	0.5190371	0.12240014	0.31578353	0.29047272	0.5386899
0.49766734	0.63459027	0.32532823	0.078069106	0.2159363	0.28640544	0.0	0.0	0.0	0.33357438	0.24132083	0.51425046
0.5332626	0.6681517	0.25005436	0.44927892	0.5102821	0.5102821	0.536758	0.61679214	0.19399965	0.5819847	0.30578965	0.57102907
0.4756628	0.75038487	0.0	0.23420732	0.41675016	0.41675016	0.39132756	0.5042448	0.12240014	0.31867573	0.22066197	0.5924244000000001
0.48372173	0.72098684	0.0	0.20180571	0.38187394	0.38187394	0.35234562	0.55281997	0.0	0.40157765	0.25582227	0.57458746
0.5587445	0.73953074	0.07527386400000001	0.24747321	0.40687326	0.40687326	0.31252062	0.5122747000000001	0.0	0.36032635	0.3050646	0.65095943
0.55623645	0.66709995	0.25005436	0.5105063	0.5758562	0.5459236999999999	0.4455541	0.64987767	0.0	0.3851949	0.06571696	0.5888326
0.10394007	0.72041124	0.25005436	0.6578309	0.6672803	0.6672803	0.57837313	0.5153407	0.12240014	0.4951432	0.47970864	0.2653748
0.5506854999999999	0.63459027	0.5441411	0.30500746	0.26860900000000004	0.5242701	0.0	0.0	0.12240014	0.3462528	0.13143392	0.5573504
0.6715728	0.7284883000000001	0.71598643	0.48323408	0.38503423	0.4478167	0.0	0.0	0.28420433	0.3272872000000001	0.2545629	0.73352003
0.5773272	0.7384969	0.1747805	0.20180571	0.413083	0.413083	0.33407885	0.6144293000000001	0.0	0.31412327	0.33228362	0.6652081999999999
